id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
3997,903997,pando,manuripi,puerto rico,1,1001,1,18,1,0,67,2022-08-16T13:06:11.587Z
1715,901715,pando,nicolas suarez,cobija,6,1001,2,14,6,0,69,2022-07-18T19:41:08.361Z
4001,904001,pando,madre de dios,san lorenzo,1,1001,1,5,1,0,74,2022-08-12T13:32:56.848Z
1683,901683,pando,nicolas suarez,cobija,6,1001,3,7,6,0,75,2022-07-23T15:56:44.392Z
2419,902419,pando,nicolas suarez,cobija,5,1001,1,13,5,0,76,2022-07-20T18:49:42.044Z
3958,903958,pando,manuripi,puerto rico,1,1001,1,6,1,0,76,2022-08-15T18:53:48.044Z
2425,902425,pando,nicolas suarez,cobija,5,1001,1,8,5,0,77,2022-07-20T19:41:31.135Z
1603,901603,pando,nicolas suarez,cobija,6,1001,2,15,6,0,82,2022-07-22T15:16:16.415Z
1874,901874,pando,nicolas suarez,cobija,6,1001,4,1,6,0,85,2022-07-18T19:41:20.763Z
1708,901708,pando,nicolas suarez,cobija,6,1001,1,6,6,0,90,2022-07-27T17:40:20.425Z
1856,901856,pando,nicolas suarez,cobija,6,1001,4,2,6,0,91,2022-08-03T20:18:44.959Z
1863,901863,pando,nicolas suarez,cobija,6,1001,3,16,6,0,92,2022-07-21T21:40:27.467Z
4940,904940,pando,madre de dios,san lorenzo,1,1701,1,2,1,0,93,2022-08-18T13:55:49.255Z
1720,901720,pando,nicolas suarez,cobija,6,1001,3,4,6,0,94,2022-07-17T19:15:14.380Z
1677,901677,pando,nicolas suarez,cobija,6,1001,2,13,6,0,96,2022-07-23T15:56:42.306Z
3968,903968,pando,manuripi,puerto rico,1,1001,1,13,1,0,96,2022-08-16T13:04:50.923Z
4016,904016,pando,madre de dios,san lorenzo,1,1001,1,2,1,0,108,2022-08-12T00:45:18.959Z
1616,901616,pando,nicolas suarez,cobija,6,1001,3,6,6,0,109,2022-07-18T19:39:44.251Z
1250,901250,pando,nicolas suarez,cobija,6,1001,1,3,6,0,117,2022-07-18T19:56:57.466Z
4019,904019,pando,madre de dios,san lorenzo,1,1001,1,6,1,0,117,2022-08-12T00:45:26.408Z
1608,901608,pando,nicolas suarez,cobija,6,1001,2,7,6,0,118,2022-06-25T16:45:11.192Z
1717,901717,pando,nicolas suarez,cobija,6,1001,2,18,6,0,118,2022-07-18T21:00:49.972Z
2058,902058,pando,nicolas suarez,cobija,6,1001,3,9,6,0,119,2022-07-18T19:57:48.429Z
1868,901868,pando,nicolas suarez,cobija,6,1001,3,3,6,0,124,2022-07-21T20:21:03.819Z
1871,901871,pando,nicolas suarez,cobija,6,1001,3,10,6,0,125,2022-07-18T19:41:16.515Z
1852,901852,pando,nicolas suarez,cobija,6,1001,2,16,6,0,132,2022-07-25T13:34:41.207Z
3974,903974,pando,manuripi,puerto rico,1,1001,1,5,1,0,142,2022-08-18T21:47:26.730Z
1867,901867,pando,nicolas suarez,cobija,6,1001,2,12,6,0,147,2022-07-18T21:57:43.059Z
2053,902053,pando,nicolas suarez,cobija,6,1001,4,6,6,0,197,2022-07-20T18:27:33.359Z
1622,901622,pando,nicolas suarez,cobija,6,1001,2,8,6,1,54,2022-07-21T19:55:29.763Z
1700,901700,pando,nicolas suarez,cobija,6,1001,2,4,6,1,84,2022-07-18T19:57:16.525Z
3714,903714,pando,nicolas suarez,porvenir,1,1002,1,1,1,2,64,2022-08-05T14:00:13.806Z
4006,904006,pando,madre de dios,puerto gonzalo moreno,1,1001,1,3,1,3,70,2022-08-16T15:29:48.193Z
48,900048,pando,nicolas suarez,cobija,1,1001,2,9,1,4,7,2022-07-20T14:48:49.156Z
1621,901621,pando,nicolas suarez,cobija,6,1001,1,11,6,5,52,2022-07-23T15:56:30.444Z
1877,901877,pando,nicolas suarez,cobija,6,1001,4,13,6,5,56,2022-07-18T19:41:26.364Z
3747,903747,pando,nicolas suarez,porvenir,1,1001,1,16,1,6,24,2022-08-02T13:26:05.827Z
2061,902061,pando,nicolas suarez,cobija,6,1001,4,16,6,6,70,2022-07-21T20:06:46.977Z
1875,901875,pando,nicolas suarez,cobija,6,1001,4,5,6,6,86,2022-07-17T19:15:28.499Z
3730,903730,pando,nicolas suarez,porvenir,1,1002,1,2,1,6,87,2022-08-18T21:47:03.652Z
4021,904021,pando,madre de dios,puerto gonzalo moreno,1,1001,1,2,1,7,23,2022-08-16T18:38:02.159Z
2412,902412,pando,nicolas suarez,cobija,5,1001,1,6,5,7,69,2022-07-20T15:04:08.181Z
3671,903671,pando,nicolas suarez,porvenir,1,1001,1,11,1,8,31,2022-08-02T18:47:20.448Z
2429,902429,pando,nicolas suarez,cobija,5,1001,1,4,5,8,45,2022-07-20T19:41:42.162Z
1859,901859,pando,nicolas suarez,cobija,6,1001,4,3,6,10,58,2022-07-18T20:20:52.168Z
1598,901598,pando,nicolas suarez,cobija,6,1001,2,6,6,11,77,2022-07-27T18:06:50.963Z
2062,902062,pando,nicolas suarez,cobija,6,1001,4,15,6,11,123,2022-07-08T20:41:14.420Z
3757,903757,pando,nicolas suarez,porvenir,1,1002,1,3,1,13,38,2022-08-06T14:04:34.214Z
2054,902054,pando,nicolas suarez,cobija,6,1001,4,10,6,13,175,2022-07-20T16:00:09.411Z
4023,904023,pando,madre de dios,puerto gonzalo moreno,1,1001,1,4,1,14,47,2022-08-16T15:29:34.018Z
3981,903981,pando,manuripi,puerto rico,1,1001,1,15,1,14,82,2022-08-15T18:53:13.081Z
3740,903740,pando,nicolas suarez,porvenir,1,1001,1,5,1,16,31,2022-08-02T13:25:49.769Z
2404,902404,pando,nicolas suarez,cobija,5,1001,1,11,5,16,51,2022-07-18T21:55:27.951Z
3977,903977,pando,manuripi,puerto rico,1,1001,1,11,1,16,67,2022-08-15T18:52:55.869Z
3737,903737,pando,nicolas suarez,porvenir,1,1002,1,15,1,17,44,2022-08-05T20:56:54.541Z
1269,901269,pando,nicolas suarez,cobija,6,1001,1,4,6,17,93,2022-07-17T19:15:01.184Z
3772,903772,pando,nicolas suarez,porvenir,1,1002,1,5,1,18,65,2022-08-06T16:46:53.375Z
1712,901712,pando,nicolas suarez,cobija,6,1001,2,5,6,18,90,2022-07-18T21:00:46.378Z
2413,902413,pando,nicolas suarez,cobija,5,1001,1,12,5,19,42,2022-07-18T20:06:31.286Z
3778,903778,pando,nicolas suarez,porvenir,1,1001,1,13,1,20,46,2022-08-02T20:25:14.944Z
4012,904012,pando,madre de dios,puerto gonzalo moreno,1,1002,1,4,1,20,53,2022-08-16T22:16:54.033Z
2421,902421,pando,nicolas suarez,cobija,5,1001,1,3,5,20,63,2022-07-15T13:48:00.432Z
1606,901606,pando,nicolas suarez,cobija,6,1001,1,7,6,20,71,2022-07-18T19:39:15.826Z
3738,903738,pando,nicolas suarez,porvenir,1,1002,1,16,1,20,78,2022-08-05T20:56:58.838Z
4027,904027,pando,madre de dios,puerto gonzalo moreno,1,1002,1,3,1,20,113,2022-08-16T18:38:39.546Z
3752,903752,pando,nicolas suarez,porvenir,1,1001,1,8,1,22,32,2022-08-02T20:08:36.548Z
3954,903954,pando,manuripi,puerto rico,1,1001,1,3,1,22,59,2022-08-13T14:34:14.075Z
2398,902398,pando,nicolas suarez,cobija,5,1001,1,5,5,24,61,2022-07-20T19:41:14.325Z
1861,901861,pando,nicolas suarez,cobija,6,1001,4,11,6,24,146,2022-07-18T20:41:50.800Z
3774,903774,pando,nicolas suarez,porvenir,1,1002,1,17,1,26,25,2022-08-06T13:13:42.191Z
4025,904025,pando,madre de dios,puerto gonzalo moreno,1,1002,1,2,1,26,49,2022-08-16T18:38:42.051Z
3767,903767,pando,nicolas suarez,porvenir,1,1001,1,6,1,26,50,2022-08-02T19:51:55.447Z
112,900112,pando,nicolas suarez,cobija,2,1001,1,4,2,26,62,2022-07-29T14:00:36.788Z
3735,903735,pando,nicolas suarez,porvenir,1,1002,1,19,1,28,35,2022-08-05T13:27:07.063Z
1860,901860,pando,nicolas suarez,cobija,6,1001,4,7,6,29,96,2022-07-18T19:40:04.198Z
3722,903722,pando,nicolas suarez,porvenir,1,1001,1,3,1,30,35,2022-08-02T13:03:27.305Z
3664,903664,pando,nicolas suarez,porvenir,1,1001,1,2,1,30,52,2022-08-04T14:55:46.856Z
3723,903723,pando,nicolas suarez,porvenir,1,1001,1,4,1,30,52,2022-08-18T22:39:16.489Z
3960,903960,pando,manuripi,puerto rico,1,1001,1,7,1,30,55,2022-08-16T13:04:45.520Z
2060,902060,pando,nicolas suarez,cobija,6,1001,4,12,6,31,94,2022-07-18T21:30:14.868Z
4008,904008,pando,madre de dios,puerto gonzalo moreno,1,1001,1,5,1,32,41,2022-08-16T15:29:46.077Z
3668,903668,pando,nicolas suarez,porvenir,1,1001,1,10,1,34,42,2022-08-03T19:50:58.562Z
2402,902402,pando,nicolas suarez,cobija,5,1001,1,10,5,34,68,2022-07-18T18:28:16.715Z
3776,903776,pando,nicolas suarez,porvenir,1,1002,1,7,1,35,59,2022-08-06T16:47:56.363Z
25,900025,pando,nicolas suarez,cobija,1,1001,2,7,1,36,64,2022-07-20T14:48:41.786Z
1175,901175,pando,nicolas suarez,cobija,6,1001,1,18,6,36,99,2022-07-20T15:59:55.523Z
2057,902057,pando,nicolas suarez,cobija,5,1001,1,2,5,38,116,2022-07-21T19:56:22.386Z
1865,901865,pando,nicolas suarez,cobija,6,1001,4,8,6,39,92,2022-07-21T19:55:58.912Z
13,900013,pando,nicolas suarez,cobija,1,1001,1,10,1,40,53,2022-07-20T14:48:33.893Z
148,900148,pando,nicolas suarez,cobija,2,1001,1,7,2,41,59,2022-07-20T14:52:17.436Z
3769,903769,pando,nicolas suarez,porvenir,1,1001,1,7,1,44,57,2022-08-18T14:01:45.430Z
2433,902433,pando,nicolas suarez,cobija,5,1001,1,9,5,44,64,2022-07-18T18:43:32.809Z
1619,901619,pando,nicolas suarez,cobija,6,1001,1,9,6,44,76,2022-07-21T19:55:26.129Z
3957,903957,pando,manuripi,puerto rico,1,1001,1,4,1,44,136,2022-08-13T14:34:23.098Z
819,900819,pando,nicolas suarez,cobija,4,1001,4,15,4,44,151,2022-07-16T22:16:45.613Z
34,900034,pando,nicolas suarez,cobija,2,1001,2,6,2,45,49,2022-07-21T16:10:32.116Z
3724,903724,pando,nicolas suarez,porvenir,1,1001,1,9,1,46,34,2022-08-02T15:09:01.181Z
762,900762,pando,nicolas suarez,cobija,4,1001,4,1,4,47,86,2022-07-21T20:11:49.549Z
1864,901864,pando,nicolas suarez,cobija,6,1001,4,9,6,48,50,2022-07-18T21:02:15.427Z
115,900115,pando,nicolas suarez,cobija,2,1001,2,1,2,48,74,2022-07-21T19:59:25.133Z
3771,903771,pando,nicolas suarez,porvenir,1,1002,1,10,1,48,89,2022-08-06T16:47:51.355Z
1695,901695,pando,nicolas suarez,cobija,6,1001,1,8,6,48,121,2022-07-18T19:57:08.408Z
1866,901866,pando,nicolas suarez,cobija,6,1001,4,14,6,49,104,2022-07-20T18:50:48.222Z
810,900810,pando,nicolas suarez,cobija,4,1001,4,11,4,49,114,2022-07-21T20:26:55.513Z
3758,903758,pando,nicolas suarez,porvenir,1,1002,1,4,1,51,56,2022-08-06T14:04:40.232Z
3720,903720,pando,nicolas suarez,porvenir,1,1002,1,20,1,53,67,2022-08-15T18:43:32.479Z
2418,902418,pando,nicolas suarez,cobija,5,1001,1,7,5,53,243,2022-07-23T15:56:11.744Z
4014,904014,pando,madre de dios,puerto gonzalo moreno,1,1002,1,5,1,56,49,2022-08-16T22:17:00.039Z
47,900047,pando,nicolas suarez,cobija,1,1001,2,8,1,56,67,2022-07-21T19:57:05.174Z
759,900759,pando,nicolas suarez,cobija,4,1001,3,10,4,58,100,2022-07-21T19:57:29.332Z
3979,903979,pando,manuripi,puerto rico,1,1001,1,14,1,58,112,2022-08-15T18:53:06.696Z
1641,901641,pando,nicolas suarez,cobija,6,1001,2,9,6,58,187,2022-07-23T15:56:34.607Z
765,900765,pando,nicolas suarez,cobija,4,1001,4,5,4,60,91,2022-07-21T19:57:31.647Z
41,900041,pando,nicolas suarez,cobija,1,1001,1,7,1,61,79,2022-07-21T19:56:58.966Z
446,900446,pando,nicolas suarez,cobija,4,1001,3,1,4,63,88,2022-07-17T00:03:07.162Z
50,900050,pando,nicolas suarez,cobija,2,1001,1,1,2,63,152,2022-07-29T20:44:33.767Z
126,900126,pando,nicolas suarez,cobija,1,1001,1,1,1,64,38,2022-07-21T16:10:55.555Z
3719,903719,pando,nicolas suarez,porvenir,1,1002,1,12,1,64,82,2022-08-15T18:43:29.410Z
118,900118,pando,nicolas suarez,cobija,2,1001,2,3,2,65,66,2022-07-25T15:43:01.610Z
3973,903973,pando,manuripi,puerto rico,1,1001,1,2,1,65,225,2022-08-18T21:47:24.073Z
465,900465,pando,nicolas suarez,cobija,4,1001,3,3,4,66,94,2022-07-21T20:27:07.407Z
3760,903760,pando,nicolas suarez,porvenir,1,1002,1,9,1,67,86,2022-08-06T14:04:44.323Z
18,900018,pando,nicolas suarez,cobija,1,1001,1,2,1,68,53,2022-07-21T16:10:15.313Z
129,900129,pando,nicolas suarez,cobija,2,1001,1,6,2,68,75,2022-07-14T20:54:38.840Z
40,900040,pando,nicolas suarez,cobija,1,1001,1,9,1,68,77,2022-07-20T21:05:45.332Z
467,900467,pando,nicolas suarez,cobija,4,1001,3,6,4,68,81,2022-07-17T00:01:03.455Z
107,900107,pando,nicolas suarez,cobija,1,1001,1,5,1,69,67,2022-07-21T20:00:17.491Z
4024,904024,pando,madre de dios,puerto gonzalo moreno,1,1001,1,6,1,69,85,2022-08-16T15:29:36.506Z
782,900782,pando,nicolas suarez,cobija,4,1001,4,14,4,69,101,2022-07-19T16:38:31.229Z
3773,903773,pando,nicolas suarez,porvenir,1,1002,1,8,1,69,110,2022-08-06T13:13:32.517Z
1612,901612,pando,nicolas suarez,cobija,6,1001,2,11,6,70,27,2022-07-18T19:39:34.583Z
438,900438,pando,nicolas suarez,cobija,3,1001,1,2,3,70,56,2022-07-14T20:54:16.161Z
1607,901607,pando,nicolas suarez,cobija,6,1001,1,13,6,70,120,2022-07-18T19:38:38.945Z
483,900483,pando,nicolas suarez,cobija,3,1001,1,10,3,71,76,2022-07-20T20:44:51.632Z
571,900571,pando,nicolas suarez,cobija,4,1001,3,15,4,71,261,2022-07-19T20:13:31.501Z
1221,901221,pando,nicolas suarez,cobija,4,1001,2,6,4,72,112,2022-07-21T19:57:51.999Z
1254,901254,pando,nicolas suarez,cobija,4,1001,1,11,4,73,113,2022-07-15T23:50:23.433Z
778,900778,pando,nicolas suarez,cobija,4,1001,4,10,4,73,121,2022-07-21T20:11:43.434Z
93,900093,pando,nicolas suarez,cobija,2,1001,2,11,2,73,135,2022-07-20T14:51:59.831Z
44,900044,pando,nicolas suarez,cobija,1,1001,2,4,1,74,87,2022-07-21T19:57:01.923Z
1210,901210,pando,nicolas suarez,cobija,4,1001,1,10,4,74,127,2022-07-21T19:57:44.337Z
795,900795,pando,nicolas suarez,cobija,4,1001,3,11,4,75,107,2022-07-19T18:57:05.801Z
454,900454,pando,nicolas suarez,cobija,3,1001,1,4,3,75,132,2022-07-20T20:25:06.469Z
1679,901679,pando,nicolas suarez,cobija,6,1001,3,2,6,76,89,2022-07-20T18:50:35.829Z
146,900146,pando,nicolas suarez,cobija,2,1001,2,8,2,76,111,2022-07-20T14:52:15.317Z
793,900793,pando,nicolas suarez,cobija,4,1001,3,8,4,76,114,2022-07-21T20:27:09.908Z
130,900130,pando,nicolas suarez,cobija,2,1001,1,8,2,76,127,2022-07-21T16:11:27.565Z
1206,901206,pando,nicolas suarez,cobija,4,1001,2,16,4,76,157,2022-07-16T22:16:59.267Z
456,900456,pando,nicolas suarez,cobija,3,1001,1,9,3,77,90,2022-07-20T14:56:19.155Z
1255,901255,pando,nicolas suarez,cobija,4,1001,2,2,4,77,112,2022-07-19T18:56:28.032Z
1227,901227,pando,nicolas suarez,cobija,4,1001,2,17,4,77,116,2022-07-21T19:58:02.364Z
1869,901869,pando,nicolas suarez,cobija,6,1001,3,12,6,78,106,2022-07-18T19:57:42.420Z
1264,901264,pando,nicolas suarez,cobija,4,1001,2,14,4,78,134,2022-07-15T23:50:47.601Z
127,900127,pando,nicolas suarez,cobija,1,1001,2,1,1,79,74,2022-07-23T14:24:44.582Z
760,900760,pando,nicolas suarez,cobija,4,1001,3,12,4,79,98,2022-07-21T20:11:47.112Z
757,900757,pando,nicolas suarez,cobija,4,1001,3,13,4,79,109,2022-07-18T18:12:46.124Z
1231,901231,pando,nicolas suarez,cobija,6,1001,1,16,6,79,113,2022-07-21T19:55:10.074Z
3766,903766,pando,nicolas suarez,porvenir,1,1002,1,14,1,80,112,2022-08-06T16:53:42.282Z
1208,901208,pando,nicolas suarez,cobija,6,1001,1,15,6,80,138,2022-07-18T19:34:43.553Z
21,900021,pando,nicolas suarez,cobija,1,1001,1,3,1,81,85,2022-07-13T15:15:49.647Z
4003,904003,pando,madre de dios,puerto gonzalo moreno,1,1001,1,1,1,81,90,2022-08-16T15:29:50.288Z
1699,901699,pando,nicolas suarez,cobija,6,1001,1,12,6,81,116,2022-07-18T21:30:21.322Z
804,900804,pando,nicolas suarez,cobija,4,1001,4,7,4,83,99,2022-07-16T22:16:37.511Z
797,900797,pando,nicolas suarez,cobija,4,1001,4,3,4,83,114,2022-07-25T18:06:16.159Z
3784,903784,pando,nicolas suarez,porvenir,1,1002,1,11,1,83,115,2022-08-15T18:45:51.269Z
1234,901234,pando,nicolas suarez,cobija,4,1001,1,12,4,83,134,2022-07-20T21:06:31.035Z
534,900534,pando,nicolas suarez,cobija,4,1001,3,5,4,84,85,2022-07-21T19:57:17.749Z
128,900128,pando,nicolas suarez,cobija,1,1001,2,5,1,84,97,2022-07-13T15:13:41.359Z
800,900800,pando,nicolas suarez,cobija,4,1001,4,4,4,84,102,2022-07-21T20:26:52.432Z
23,900023,pando,nicolas suarez,cobija,1,1001,2,6,1,84,109,2022-07-21T16:10:20.522Z
1219,901219,pando,nicolas suarez,cobija,4,1001,2,5,4,84,130,2022-07-18T21:01:54.793Z
815,900815,pando,nicolas suarez,cobija,4,1001,1,2,4,84,162,2022-07-23T16:41:08.083Z
3975,903975,pando,manuripi,puerto rico,1,1001,1,8,1,84,202,2022-08-15T20:35:51.094Z
66,900066,pando,nicolas suarez,cobija,2,1001,2,7,2,85,118,2022-07-20T14:51:57.605Z
1198,901198,pando,nicolas suarez,cobija,4,1001,1,9,4,85,131,2022-07-16T22:15:50.197Z
1714,901714,pando,nicolas suarez,cobija,6,1001,2,1,6,87,128,2022-07-18T19:40:59.403Z
773,900773,pando,nicolas suarez,cobija,4,1001,4,9,4,87,158,2022-07-17T15:00:30.878Z
1172,901172,pando,nicolas suarez,cobija,4,1001,2,15,4,87,164,2022-07-23T16:42:32.316Z
2056,902056,pando,nicolas suarez,cobija,5,1001,1,1,5,87,251,2022-07-20T15:04:10.004Z
110,900110,pando,nicolas suarez,cobija,1,1001,2,2,1,89,98,2022-07-20T15:54:08.682Z
756,900756,pando,nicolas suarez,cobija,4,1001,3,9,4,89,158,2022-07-26T13:34:29.921Z
1204,901204,pando,nicolas suarez,cobija,4,1001,2,8,4,89,184,2022-07-21T20:27:03.120Z
4010,904010,pando,madre de dios,puerto gonzalo moreno,1,1002,1,1,1,90,94,2022-08-16T22:16:49.853Z
1238,901238,pando,nicolas suarez,cobija,4,1001,2,1,4,90,197,2022-07-20T21:06:34.908Z
102,900102,pando,nicolas suarez,cobija,1,1001,1,6,1,91,91,2022-07-21T20:00:15.565Z
15,900015,pando,nicolas suarez,cobija,1,1001,1,8,1,91,93,2022-07-12T16:13:34.709Z
821,900821,pando,nicolas suarez,cobija,4,1001,1,7,4,91,120,2022-07-23T16:40:53.205Z
1203,901203,pando,nicolas suarez,cobija,4,1001,2,11,4,91,123,2022-07-21T20:27:00.900Z
3762,903762,pando,nicolas suarez,porvenir,1,1002,1,13,1,91,133,2022-08-15T19:43:01.902Z
1711,901711,pando,nicolas suarez,cobija,6,1001,1,14,6,91,148,2022-07-17T19:15:09.782Z
1245,901245,pando,nicolas suarez,cobija,4,1001,2,13,4,91,183,2022-07-23T16:40:58.389Z
109,900109,pando,nicolas suarez,cobija,1,1001,2,3,1,92,114,2022-07-21T20:00:19.457Z
3733,903733,pando,nicolas suarez,porvenir,1,1002,1,18,1,92,128,2022-08-15T18:47:32.725Z
1691,901691,pando,nicolas suarez,cobija,6,1001,1,17,6,92,131,2022-07-18T19:57:03.717Z
1200,901200,pando,nicolas suarez,cobija,4,1001,1,14,4,92,141,2022-07-16T22:15:57.345Z
787,900787,pando,nicolas suarez,cobija,4,1001,1,3,4,92,188,2022-08-16T20:15:00.807Z
1610,901610,pando,nicolas suarez,cobija,6,1001,2,2,6,92,210,2022-07-18T20:54:07.816Z
1215,901215,pando,nicolas suarez,cobija,4,1001,1,15,4,93,146,2022-07-21T19:57:47.817Z
437,900437,pando,nicolas suarez,cobija,3,1001,1,1,3,94,92,2022-07-21T23:30:21.494Z
1873,901873,pando,nicolas suarez,cobija,6,1001,3,13,6,94,136,2022-07-18T21:00:54.473Z
1261,901261,pando,nicolas suarez,cobija,4,1001,2,3,4,95,147,2022-07-29T20:13:48.745Z
771,900771,pando,nicolas suarez,cobija,4,1001,4,6,4,95,168,2022-07-23T15:55:41.164Z
570,900570,pando,nicolas suarez,cobija,4,1001,3,14,4,96,106,2022-07-16T22:14:15.512Z
538,900538,pando,nicolas suarez,cobija,4,1001,3,4,4,98,115,2022-07-18T21:03:22.418Z
1155,901155,pando,nicolas suarez,cobija,4,1001,2,4,4,98,132,2022-07-20T18:27:12.255Z
459,900459,pando,nicolas suarez,cobija,3,1001,1,7,3,98,142,2022-07-21T20:26:43.065Z
767,900767,pando,nicolas suarez,cobija,4,1001,4,2,4,99,114,2022-07-15T23:50:08.851Z
1599,901599,pando,nicolas suarez,cobija,6,1001,2,3,6,101,153,2022-07-20T18:27:29.006Z
56,900056,pando,nicolas suarez,cobija,2,1001,1,3,2,103,200,2022-07-29T13:15:52.800Z
30,900030,pando,nicolas suarez,cobija,2,1001,1,10,2,104,111,2022-07-29T20:06:22.499Z
1147,901147,pando,nicolas suarez,cobija,4,1001,1,8,4,104,158,2022-07-18T18:53:42.649Z
1858,901858,pando,nicolas suarez,cobija,6,1001,3,15,6,104,164,2022-07-18T19:39:57.642Z
3976,903976,pando,manuripi,puerto rico,1,1001,1,9,1,104,233,2022-08-18T21:47:30.411Z
785,900785,pando,nicolas suarez,cobija,4,1001,1,6,4,105,136,2022-07-20T19:40:54.284Z
1703,901703,pando,nicolas suarez,cobija,6,1001,2,10,6,106,65,2022-07-28T13:05:35.338Z
33,900033,pando,nicolas suarez,cobija,2,1001,2,5,2,106,90,2022-07-23T16:44:14.570Z
780,900780,pando,nicolas suarez,cobija,4,1001,1,1,4,108,135,2022-07-18T19:38:12.027Z
448,900448,pando,nicolas suarez,cobija,4,1001,3,2,4,108,155,2022-07-23T16:42:25.285Z
776,900776,pando,nicolas suarez,cobija,4,1001,4,12,4,109,207,2022-07-22T01:25:53.104Z
1597,901597,pando,nicolas suarez,cobija,6,1001,1,10,6,110,154,2022-07-20T15:59:57.483Z
1263,901263,pando,nicolas suarez,cobija,4,1001,2,9,4,110,175,2022-07-17T15:00:37.649Z
1157,901157,pando,nicolas suarez,cobija,4,1001,2,10,4,110,182,2022-07-25T15:49:11.229Z
453,900453,pando,nicolas suarez,cobija,3,1001,1,3,3,110,209,2022-07-21T20:03:35.073Z
113,900113,pando,nicolas suarez,cobija,2,1001,1,5,2,111,152,2022-07-25T17:34:17.080Z
140,900140,pando,nicolas suarez,cobija,2,1001,2,2,2,113,192,2022-07-21T20:14:05.479Z
808,900808,pando,nicolas suarez,cobija,4,1001,4,13,4,116,210,2022-07-21T20:22:07.557Z
489,900489,pando,nicolas suarez,cobija,3,1001,1,11,3,117,113,2022-07-21T19:58:50.117Z
124,900124,pando,nicolas suarez,cobija,1,1001,1,4,1,119,108,2022-07-21T16:10:53.925Z
27,900027,pando,nicolas suarez,cobija,2,1001,1,9,2,119,203,2022-07-29T13:49:12.308Z
1148,901148,pando,nicolas suarez,cobija,4,1001,1,13,4,119,215,2022-07-21T22:50:49.211Z
1239,901239,pando,nicolas suarez,cobija,4,1001,2,7,4,119,224,2022-07-21T20:21:52.503Z
796,900796,pando,nicolas suarez,cobija,4,1001,3,7,4,120,149,2022-07-21T20:39:01.043Z
3949,903949,pando,manuripi,puerto rico,1,1001,1,1,1,121,197,2022-08-18T21:37:08.587Z
