id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
4611,604611,tarija,cercado,tarija,01,01001,01,04,01,39,146,2022-08-23T22:25:19.901Z
4567,604567,tarija,cercado,tarija,02,01001,01,15,02,39,64,2022-08-26T14:21:36.993Z
4529,604529,tarija,cercado,tarija,05,01001,02,12,05,40,46,2022-08-19T16:07:10.607Z
4570,604570,tarija,cercado,tarija,06,01001,01,15,06,41,125,2022-08-26T13:12:21.374Z
5238,605238,tarija,cercado,tarija,07,01001,04,09,07,41,54,2022-08-29T02:48:31.701Z
4675,604675,tarija,cercado,tarija,06,01001,03,09,06,41,67,2022-08-27T14:34:33.635Z
4589,604589,tarija,cercado,tarija,07,01001,01,07,07,41,70,2022-08-22T02:24:42.841Z
4489,604489,tarija,cercado,tarija,04,01001,01,10,04,41,73,2022-08-25T02:00:50.244Z
4526,604526,tarija,cercado,tarija,05,01001,02,11,05,42,50,2022-08-27T22:28:28.765Z
5341,605341,tarija,cercado,tarija,07,01001,05,14,07,42,60,2022-08-29T00:42:16.879Z
4608,604608,tarija,cercado,tarija,03,01001,02,04,03,42,64,2022-08-22T02:41:48.572Z
5343,605343,tarija,cercado,tarija,07,01001,05,16,07,42,77,2022-08-29T00:42:48.083Z
4503,604503,tarija,cercado,tarija,05,01001,01,16,05,43,54,2022-08-24T13:26:31.000Z
4643,604643,tarija,cercado,tarija,03,01001,02,09,03,43,58,2022-08-26T13:50:30.252Z
4662,604662,tarija,cercado,tarija,06,01001,04,09,06,43,60,2022-08-27T14:34:07.140Z
5300,605300,tarija,cercado,tarija,07,01001,03,07,07,43,64,2022-08-27T15:22:54.738Z
5326,605326,tarija,cercado,tarija,07,01001,03,14,07,43,64,2022-08-29T04:29:20.960Z
4491,604491,tarija,cercado,tarija,05,01001,01,08,05,43,80,2022-08-19T01:52:32.042Z
5206,605206,tarija,cercado,tarija,08,01001,03,13,08,44,57,2022-08-27T21:33:08.712Z
4641,604641,tarija,cercado,tarija,03,01001,02,07,03,44,79,2022-08-26T15:29:10.417Z
4524,604524,tarija,cercado,tarija,05,01001,02,09,05,45,47,2022-08-27T22:28:05.561Z
5273,605273,tarija,cercado,tarija,08,01001,02,11,08,45,51,2022-08-29T01:26:54.067Z
5299,605299,tarija,cercado,tarija,07,01001,03,06,07,45,51,2022-08-27T15:22:50.815Z
5316,605316,tarija,cercado,tarija,07,01001,05,08,07,45,59,2022-08-27T15:15:41.167Z
5336,605336,tarija,cercado,tarija,07,01001,03,16,07,45,82,2022-08-29T00:41:28.690Z
4816,604816,tarija,cercado,tarija,06,01001,05,06,06,45,84,2022-08-27T00:08:37.538Z
4772,604772,tarija,cercado,tarija,07,01001,01,13,07,45,86,2022-08-22T00:39:32.286Z
4812,604812,tarija,cercado,tarija,06,01001,06,11,06,46,44,2022-08-21T14:42:59.018Z
4664,604664,tarija,cercado,tarija,06,01001,04,10,06,46,54,2022-08-31T14:00:15.350Z
4704,604704,tarija,cercado,tarija,06,01001,02,06,06,46,80,2022-08-22T02:25:19.863Z
4500,604500,tarija,cercado,tarija,05,01001,01,14,05,47,59,2022-08-20T01:21:49.410Z
5315,605315,tarija,cercado,tarija,07,01001,05,07,07,47,62,2022-08-27T15:15:35.058Z
5305,605305,tarija,cercado,tarija,07,01001,05,05,07,47,63,2022-08-27T15:23:15.511Z
5284,605284,tarija,cercado,tarija,08,01001,02,14,08,47,66,2022-08-27T15:31:30.225Z
4770,604770,tarija,cercado,tarija,06,01001,02,12,06,47,93,2022-08-27T14:19:56.093Z
5242,605242,tarija,cercado,tarija,07,01001,06,11,07,48,73,2022-08-29T02:47:25.077Z
5229,605229,tarija,cercado,tarija,07,01001,06,10,07,48,79,2022-08-29T02:36:49.415Z
4659,604659,tarija,cercado,tarija,06,01001,02,04,06,48,80,2022-08-27T14:34:02.721Z
5304,605304,tarija,cercado,tarija,07,01001,05,04,07,48,95,2022-08-31T21:29:33.897Z
5324,605324,tarija,cercado,tarija,08,01001,03,03,08,49,66,2022-08-27T15:19:02.068Z
5265,605265,tarija,cercado,tarija,07,01001,02,14,07,49,75,2022-08-28T02:52:21.178Z
4552,604552,tarija,cercado,tarija,02,01001,01,10,02,50,149,2022-09-01T20:22:54.435Z
4743,604743,tarija,cercado,tarija,06,01001,04,16,06,50,60,2022-08-26T23:26:54.333Z
5323,605323,tarija,cercado,tarija,08,01001,03,02,08,50,91,2022-09-01T21:53:26.764Z
4479,604479,tarija,cercado,tarija,04,01001,01,01,04,51,80,2022-08-26T13:48:27.763Z
5301,605301,tarija,cercado,tarija,07,01001,03,08,07,52,114,2022-08-30T21:13:48.060Z
4515,604515,tarija,cercado,tarija,05,01001,02,05,05,52,60,2022-08-25T14:38:40.470Z
4822,604822,tarija,cercado,tarija,06,01001,03,02,06,52,75,2022-08-27T00:09:03.091Z
4553,604553,tarija,cercado,tarija,02,01001,01,11,02,52,78,2022-08-28T04:45:59.468Z
4801,604801,tarija,cercado,tarija,06,01001,01,03,06,52,88,2022-08-29T13:54:14.640Z
5288,605288,tarija,cercado,tarija,08,01001,02,18,08,53,65,2022-08-27T16:14:54.492Z
5292,605292,tarija,cercado,tarija,07,01001,05,01,07,53,75,2022-08-27T15:37:11.806Z
5339,605339,tarija,cercado,tarija,07,01001,05,12,07,53,79,2022-08-29T00:42:09.279Z
5253,605253,tarija,cercado,tarija,07,01001,04,10,07,53,87,2022-08-29T13:31:04.120Z
5302,605302,tarija,cercado,tarija,07,01001,03,09,07,53,92,2022-08-31T21:59:13.305Z
4729,604729,tarija,cercado,tarija,01,01001,01,13,01,54,104,2022-08-26T23:04:37.566Z
5237,605237,tarija,cercado,tarija,07,01001,04,08,07,54,108,2022-08-29T02:48:53.237Z
4731,604731,tarija,cercado,tarija,01,01001,01,14,01,54,118,2022-08-29T21:57:43.301Z
5247,605247,tarija,cercado,tarija,08,01001,02,06,08,54,118,2022-08-29T02:44:00.543Z
5224,605224,tarija,cercado,tarija,07,01001,06,05,07,54,62,2022-08-30T21:35:39.977Z
4792,604792,tarija,cercado,tarija,06,01001,02,15,06,54,74,2022-08-27T21:01:19.247Z
4790,604790,tarija,cercado,tarija,06,01001,02,14,06,54,90,2022-08-28T21:27:14.662Z
4518,604518,tarija,cercado,tarija,02,01001,01,02,02,54,93,2022-08-31T21:19:03.740Z
4492,604492,tarija,cercado,tarija,05,01001,01,09,05,54,95,2022-08-26T14:07:48.177Z
4483,604483,tarija,cercado,tarija,05,01001,01,04,05,54,97,2022-08-26T15:42:12.427Z
4517,604517,tarija,cercado,tarija,02,01001,01,01,02,55,107,2022-08-31T21:15:55.154Z
5207,605207,tarija,cercado,tarija,07,01001,02,01,07,55,108,2022-08-30T23:29:36.933Z
5319,605319,tarija,cercado,tarija,08,01001,01,13,08,55,112,2022-09-01T16:16:55.303Z
4721,604721,tarija,cercado,tarija,06,01001,04,14,06,55,64,2022-08-26T23:50:27.684Z
4565,604565,tarija,cercado,tarija,02,01001,01,13,02,55,78,2022-08-28T05:15:27.231Z
4762,604762,tarija,cercado,tarija,06,01001,02,10,06,55,79,2022-08-23T17:31:40.202Z
5198,605198,tarija,cercado,tarija,07,01001,03,19,07,56,103,2022-08-31T13:58:31.791Z
5210,605210,tarija,cercado,tarija,07,01001,04,01,07,56,145,2022-08-29T17:12:23.867Z
4558,604558,tarija,cercado,tarija,06,01001,05,13,06,56,71,2022-08-28T16:43:40.390Z
4523,604523,tarija,cercado,tarija,01,01001,01,16,01,56,72,2022-08-24T22:55:20.656Z
4777,604777,tarija,cercado,tarija,07,01001,01,15,07,56,87,2022-09-01T16:27:05.036Z
4756,604756,tarija,cercado,tarija,06,01001,05,01,06,56,90,2022-08-31T22:41:19.533Z
4594,604594,tarija,cercado,tarija,03,01001,02,01,03,57,102,2022-08-27T02:13:03.925Z
5276,605276,tarija,cercado,tarija,08,01001,03,17,08,57,102,2022-08-29T01:35:24.316Z
4733,604733,tarija,cercado,tarija,01,01001,01,15,01,57,109,2022-08-31T21:06:04.911Z
4796,604796,tarija,cercado,tarija,06,01001,01,01,06,57,79,2022-08-29T13:54:04.527Z
5230,605230,tarija,cercado,tarija,08,01001,02,05,08,58,101,2022-08-29T02:39:33.948Z
4612,604612,tarija,cercado,tarija,01,01001,01,05,01,58,102,2022-09-01T14:06:37.447Z
4495,604495,tarija,cercado,tarija,05,01001,01,10,05,58,72,2022-08-26T20:08:15.417Z
5313,605313,tarija,cercado,tarija,07,01001,03,12,07,58,98,2022-08-27T15:10:56.483Z
4487,604487,tarija,cercado,tarija,05,01001,01,06,05,59,119,2022-08-30T21:07:58.611Z
4540,604540,tarija,cercado,tarija,02,01001,01,09,02,59,122,2022-08-31T00:08:22.995Z
4621,604621,tarija,cercado,tarija,06,01001,04,08,06,59,123,2022-08-26T02:12:03.083Z
5225,605225,tarija,cercado,tarija,07,01001,06,06,07,59,74,2022-08-30T21:36:24.044Z
4496,604496,tarija,cercado,tarija,05,01001,01,11,05,59,76,2022-08-27T02:16:55.447Z
5314,605314,tarija,cercado,tarija,07,01001,05,06,07,59,92,2022-08-27T15:15:30.908Z
5802,605802,tarija,cercado,tarija,08,01001,06,04,08,60,101,2022-08-31T13:30:32.647Z
4587,604587,tarija,cercado,tarija,07,01001,01,05,07,60,150,2022-08-29T20:57:20.729Z
4551,604551,tarija,cercado,tarija,03,01001,01,09,03,60,169,2022-08-28T06:01:51.590Z
4616,604616,tarija,cercado,tarija,06,01001,04,03,06,60,78,2022-08-26T18:58:06.686Z
4766,604766,tarija,cercado,tarija,06,01001,02,11,06,60,78,2022-08-23T16:20:06.800Z
4655,604655,tarija,cercado,tarija,06,01001,02,02,06,61,103,2022-08-22T23:46:18.307Z
5337,605337,tarija,cercado,tarija,07,01001,03,17,07,61,71,2022-08-29T00:41:22.168Z
4619,604619,tarija,cercado,tarija,06,01001,04,06,06,61,77,2022-08-26T22:31:10.309Z
5248,605248,tarija,cercado,tarija,08,01001,02,07,08,61,86,2022-08-29T02:43:22.769Z
4586,604586,tarija,cercado,tarija,06,01001,03,08,06,62,70,2022-08-22T02:23:47.521Z
4692,604692,tarija,cercado,tarija,03,01001,02,11,03,62,88,2022-08-26T23:42:59.468Z
4591,604591,tarija,cercado,tarija,07,01001,01,09,07,62,89,2022-09-01T21:58:10.096Z
5745,605745,tarija,cercado,tarija,09,01001,02,16,09,62,93,2022-09-02T02:26:28.059Z
4590,604590,tarija,cercado,tarija,07,01001,01,08,07,63,139,2022-08-29T03:00:20.769Z
5321,605321,tarija,cercado,tarija,08,01001,01,15,08,63,82,2022-08-27T15:21:37.541Z
5263,605263,tarija,cercado,tarija,08,01001,02,09,08,63,95,2022-08-31T12:57:55.161Z
5278,605278,tarija,cercado,tarija,07,01001,03,01,07,63,95,2022-08-27T15:25:06.602Z
4775,604775,tarija,cercado,tarija,07,01001,01,14,07,64,103,2022-08-26T14:29:46.597Z
4741,604741,tarija,cercado,tarija,06,01001,06,03,06,64,117,2022-08-26T00:46:44.538Z
4543,604543,tarija,cercado,tarija,06,01001,01,07,06,64,119,2022-08-31T00:06:36.354Z
4563,604563,tarija,cercado,tarija,03,01001,01,10,03,64,146,2022-08-29T21:03:31.124Z
5312,605312,tarija,cercado,tarija,07,01001,03,11,07,64,74,2022-09-01T16:21:13.060Z
5200,605200,tarija,cercado,tarija,07,01001,06,01,07,64,82,2022-08-26T21:37:00.910Z
4780,604780,tarija,cercado,tarija,06,01001,06,08,06,64,87,2022-08-29T13:52:44.700Z
5310,605310,tarija,cercado,tarija,08,01001,03,05,08,65,113,2022-08-31T21:55:33.959Z
4696,604696,tarija,cercado,tarija,01,01001,01,11,01,65,126,2022-08-24T18:05:56.960Z
5303,605303,tarija,cercado,tarija,07,01001,05,03,07,65,75,2022-08-27T15:23:09.210Z
5741,605741,tarija,cercado,tarija,08,01001,04,12,08,65,75,2022-08-31T22:05:36.666Z
4583,604583,tarija,cercado,tarija,02,01001,01,19,02,65,97,2022-08-22T02:22:54.847Z
5235,605235,tarija,cercado,tarija,07,01001,02,10,07,65,98,2022-08-29T02:50:35.012Z
4490,604490,tarija,cercado,tarija,05,01001,01,07,05,66,100,2022-08-24T22:34:42.800Z
4478,604478,tarija,cercado,tarija,05,01001,01,02,05,66,102,2022-08-30T16:02:04.401Z
4537,604537,tarija,cercado,tarija,03,01001,01,06,03,66,106,2022-08-21T23:02:20.959Z
4575,604575,tarija,cercado,tarija,07,01001,01,03,07,66,129,2022-08-26T13:25:24.814Z
5320,605320,tarija,cercado,tarija,08,01001,01,14,08,66,77,2022-08-29T18:37:10.613Z
5291,605291,tarija,cercado,tarija,07,01001,03,05,07,66,88,2022-08-27T15:37:09.205Z
5311,605311,tarija,cercado,tarija,07,01001,03,10,07,66,96,2022-08-27T15:14:44.579Z
5231,605231,tarija,cercado,tarija,07,01001,02,06,07,67,113,2022-08-27T02:43:59.471Z
5318,605318,tarija,cercado,tarija,08,01001,01,12,08,67,120,2022-08-27T15:19:42.689Z
5216,605216,tarija,cercado,tarija,08,01001,02,04,08,67,126,2022-08-31T01:20:13.978Z
4502,604502,tarija,cercado,tarija,04,01001,02,05,04,67,98,2022-08-26T00:41:40.270Z
4808,604808,tarija,cercado,tarija,07,01001,01,16,07,68,117,2022-08-29T04:28:52.985Z
4564,604564,tarija,cercado,tarija,03,01001,01,11,03,68,138,2022-08-29T21:03:36.222Z
5746,605746,tarija,cercado,tarija,09,01001,02,17,09,68,78,2022-09-02T00:11:27.984Z
5195,605195,tarija,cercado,tarija,07,01001,01,17,07,68,93,2022-08-26T21:36:25.152Z
4744,604744,tarija,cercado,tarija,06,01001,02,08,06,68,94,2022-08-22T00:05:54.984Z
4511,604511,tarija,cercado,tarija,04,01001,02,11,04,68,97,2022-08-26T21:54:56.062Z
4480,604480,tarija,cercado,tarija,04,01001,01,02,04,69,111,2022-08-28T03:57:21.595Z
4539,604539,tarija,cercado,tarija,02,01001,01,08,02,69,117,2022-08-28T04:26:13.381Z
5199,605199,tarija,cercado,tarija,07,01001,04,05,07,69,133,2022-08-26T21:36:49.345Z
4554,604554,tarija,cercado,tarija,02,01001,01,12,02,69,162,2022-09-01T20:22:56.851Z
4613,604613,tarija,cercado,tarija,01,01001,01,06,01,70,103,2022-08-24T00:49:21.951Z
4486,604486,tarija,cercado,tarija,05,01001,01,05,05,70,127,2022-08-30T21:06:51.819Z
4499,604499,tarija,cercado,tarija,05,01001,01,13,05,70,133,2022-08-20T01:21:32.724Z
4485,604485,tarija,cercado,tarija,04,01001,01,05,04,70,145,2022-08-28T03:58:05.290Z
4718,604718,tarija,cercado,tarija,06,01001,04,13,06,70,83,2022-08-27T15:02:39.189Z
4562,604562,tarija,cercado,tarija,04,01001,01,11,04,70,98,2022-08-25T02:16:15.042Z
4728,604728,tarija,cercado,tarija,07,01001,01,12,07,71,108,2022-08-22T02:35:30.670Z
4599,604599,tarija,cercado,tarija,01,01001,01,01,01,71,115,2022-08-22T02:33:45.433Z
4528,604528,tarija,cercado,tarija,02,01001,01,06,02,72,101,2022-08-27T15:06:41.938Z
4615,604615,tarija,cercado,tarija,06,01001,04,02,06,72,104,2022-08-23T04:04:07.775Z
4536,604536,tarija,cercado,tarija,03,01001,01,05,03,72,106,2022-08-31T20:59:20.002Z
4649,604649,tarija,cercado,tarija,01,01001,01,09,01,72,111,2022-08-22T02:38:39.112Z
4750,604750,tarija,cercado,tarija,06,01001,06,04,06,72,123,2022-08-29T12:48:44.690Z
4566,604566,tarija,cercado,tarija,02,01001,01,14,02,72,129,2022-08-26T13:03:33.515Z
5233,605233,tarija,cercado,tarija,07,01001,02,08,07,72,133,2022-08-29T02:51:42.763Z
5232,605232,tarija,cercado,tarija,07,01001,02,07,07,72,139,2022-08-27T02:47:08.578Z
4592,604592,tarija,cercado,tarija,07,01001,01,10,07,72,159,2022-08-29T03:00:32.039Z
4525,604525,tarija,cercado,tarija,05,01001,02,10,05,72,65,2022-08-27T22:28:11.415Z
4708,604708,tarija,cercado,tarija,06,01001,02,07,06,72,88,2022-08-22T02:25:15.163Z
4572,604572,tarija,cercado,tarija,06,01001,03,06,06,73,104,2022-08-26T14:18:46.436Z
4588,604588,tarija,cercado,tarija,07,01001,01,06,07,73,120,2022-08-29T03:00:06.273Z
5236,605236,tarija,cercado,tarija,07,01001,04,07,07,73,150,2022-08-29T02:49:51.105Z
5202,605202,tarija,cercado,tarija,08,01001,02,01,08,73,78,2022-08-27T16:41:41.796Z
4555,604555,tarija,cercado,tarija,06,01001,05,10,06,73,94,2022-08-22T01:09:09.569Z
4508,604508,tarija,cercado,tarija,05,01001,02,02,05,74,101,2022-08-24T13:26:52.663Z
4574,604574,tarija,cercado,tarija,07,01001,01,02,07,74,114,2022-08-26T14:23:52.967Z
4544,604544,tarija,cercado,tarija,06,01001,01,08,06,75,107,2022-08-28T04:29:52.475Z
4576,604576,tarija,cercado,tarija,07,01001,01,04,07,75,134,2022-08-29T02:37:41.773Z
5286,605286,tarija,cercado,tarija,08,01001,02,16,08,75,89,2022-08-27T15:34:00.336Z
5309,605309,tarija,cercado,tarija,08,01001,02,19,08,75,95,2022-08-31T21:45:04.863Z
4519,604519,tarija,cercado,tarija,02,01001,01,03,02,75,97,2022-08-25T14:39:35.913Z
5203,605203,tarija,cercado,tarija,08,01001,02,02,08,76,104,2022-08-27T16:41:44.974Z
4541,604541,tarija,cercado,tarija,06,01001,05,08,06,76,106,2022-08-28T04:28:09.496Z
4742,604742,tarija,cercado,tarija,06,01001,04,15,06,76,109,2022-08-26T00:46:50.371Z
4747,604747,tarija,cercado,tarija,06,01001,02,13,06,76,131,2022-08-26T00:46:58.290Z
4504,604504,tarija,cercado,tarija,05,01001,01,17,05,76,80,2022-08-24T12:43:21.606Z
5279,605279,tarija,cercado,tarija,07,01001,03,02,07,77,106,2022-08-27T15:25:11.477Z
5322,605322,tarija,cercado,tarija,08,01001,03,01,08,77,112,2022-08-31T15:19:58.426Z
4571,604571,tarija,cercado,tarija,06,01001,03,05,06,77,94,2022-08-26T13:13:29.188Z
4617,604617,tarija,cercado,tarija,06,01001,04,04,06,78,100,2022-08-23T04:04:52.703Z
4606,604606,tarija,cercado,tarija,04,01001,02,06,04,78,159,2022-08-22T01:34:07.108Z
4786,604786,tarija,cercado,tarija,06,01001,05,04,06,79,89,2022-08-29T13:53:03.439Z
5290,605290,tarija,cercado,tarija,07,01001,03,04,07,80,101,2022-08-30T13:23:28.059Z
5223,605223,tarija,cercado,tarija,07,01001,04,06,07,80,110,2022-08-29T02:35:40.032Z
4507,604507,tarija,cercado,tarija,04,01001,02,09,04,80,115,2022-08-30T22:48:04.813Z
4726,604726,tarija,cercado,tarija,07,01001,01,11,07,80,121,2022-08-26T02:16:48.273Z
4488,604488,tarija,cercado,tarija,04,01001,01,09,04,80,141,2022-08-25T02:11:13.308Z
5307,605307,tarija,cercado,tarija,08,01001,01,09,08,80,144,2022-08-31T21:32:30.925Z
5234,605234,tarija,cercado,tarija,07,01001,02,09,07,81,111,2022-08-29T02:51:21.407Z
4597,604597,tarija,cercado,tarija,03,01001,02,03,03,81,124,2022-08-30T19:02:25.373Z
4506,604506,tarija,cercado,tarija,04,01001,02,08,04,81,154,2022-08-24T13:27:11.493Z
4538,604538,tarija,cercado,tarija,02,01001,01,07,02,82,100,2022-08-28T04:26:10.660Z
4514,604514,tarija,cercado,tarija,05,01001,02,04,05,82,101,2022-08-31T21:23:22.046Z
5228,605228,tarija,cercado,tarija,07,01001,06,09,07,82,116,2022-08-29T02:36:38.011Z
5317,605317,tarija,cercado,tarija,08,01001,01,11,08,82,176,2022-08-31T23:14:21.702Z
4520,604520,tarija,cercado,tarija,05,01001,02,07,05,83,122,2022-08-26T13:16:52.847Z
4497,604497,tarija,cercado,tarija,05,01001,01,12,05,83,134,2022-08-27T02:16:59.699Z
4532,604532,tarija,cercado,tarija,05,01001,02,15,05,83,84,2022-08-24T16:24:22.130Z
5201,605201,tarija,cercado,tarija,07,01001,06,02,07,85,125,2022-08-26T21:37:12.442Z
4484,604484,tarija,cercado,tarija,04,01001,01,04,04,86,169,2022-09-01T16:14:59.492Z
5743,605743,tarija,cercado,tarija,08,01001,04,14,08,87,125,2022-08-31T22:06:38.454Z
5744,605744,tarija,cercado,tarija,08,01001,04,15,08,88,142,2022-08-31T22:07:11.101Z
4700,604700,tarija,cercado,tarija,06,01001,02,05,06,88,169,2022-08-26T23:41:05.749Z
5271,605271,tarija,cercado,tarija,07,01001,06,18,07,89,136,2022-09-01T22:36:08.611Z
4593,604593,tarija,cercado,tarija,04,01001,02,04,04,89,142,2022-08-29T03:28:14.128Z
4521,604521,tarija,cercado,tarija,05,01001,02,08,05,90,115,2022-08-26T13:17:03.597Z
4534,604534,tarija,cercado,tarija,05,01001,02,17,05,91,120,2022-08-26T12:46:10.537Z
4527,604527,tarija,cercado,tarija,02,01001,01,05,02,96,137,2022-08-27T15:06:23.454Z
